Tournament,Stage,Match Type,Match Name,Map,Round Number,Team,Loadout Value,Remaining Credits,Type,Outcome
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,Oxygen Esports vs Team Liquid,Breeze,2,Oxygen Esports,2.5k,8.3k,Eco: 0-5k,Loss
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,Oxygen Esports vs Team Liquid,Breeze,2,Team Liquid,17.6k,1.2k,Semi-buy: 10-20k,Win
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,Oxygen Esports vs Team Liquid,Breeze,3,Oxygen Esports,20.7k,0.9k,Full buy: 20k+,Loss
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,Oxygen Esports vs Team Liquid,Breeze,3,Team Liquid,16.3k,12.1k,Semi-buy: 10-20k,Win
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,Oxygen Esports vs Team Liquid,Breeze,4,Oxygen Esports,8.7k,9.2k,Semi-eco: 5-10k,Loss
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,Oxygen Esports vs Team Liquid,Breeze,4,Team Liquid,22.4k,16.7k,Full buy: 20k+,Win
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,Oxygen Esports vs Team Liquid,Breeze,5,Oxygen Esports,23.8k,1.9k,Full buy: 20k+,Win
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,Oxygen Esports vs Team Liquid,Breeze,5,Team Liquid,24.1k,29.2k,Full buy: 20k+,Loss
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,Oxygen Esports vs Team Liquid,Breeze,6,Oxygen Esports,21.2k,2.6k,Full buy: 20k+,Loss
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,Oxygen Esports vs Team Liquid,Breeze,6,Team Liquid,25.0k,13.5k,Full buy: 20k+,Win
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,Oxygen Esports vs Team Liquid,Breeze,7,Oxygen Esports,5.5k,8.7k,Semi-eco: 5-10k,Loss
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,Oxygen Esports vs Team Liquid,Breeze,7,Team Liquid,25.0k,14.1k,Full buy: 20k+,Win
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,Oxygen Esports vs Team Liquid,Breeze,8,Oxygen Esports,21.8k,0.9k,Full buy: 20k+,Loss
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,Oxygen Esports vs Team Liquid,Breeze,8,Team Liquid,25.0k,20.2k,Full buy: 20k+,Win
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,Oxygen Esports vs Team Liquid,Breeze,9,Oxygen Esports,8.8k,10.6k,Semi-eco: 5-10k,Loss
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,Oxygen Esports vs Team Liquid,Breeze,9,Team Liquid,24.6k,21.9k,Full buy: 20k+,Win
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,Oxygen Esports vs Team Liquid,Breeze,10,Oxygen Esports,24.2k,3.4k,Full buy: 20k+,Win
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,Oxygen Esports vs Team Liquid,Breeze,10,Team Liquid,24.3k,25.9k,Full buy: 20k+,Loss
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,Oxygen Esports vs Team Liquid,Breeze,11,Oxygen Esports,24.4k,7.4k,Full buy: 20k+,Loss
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,Oxygen Esports vs Team Liquid,Breeze,11,Team Liquid,25.1k,9.3k,Full buy: 20k+,Win
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,Oxygen Esports vs Team Liquid,Breeze,12,Oxygen Esports,17.7k,1.8k,Semi-buy: 10-20k,Loss
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,Oxygen Esports vs Team Liquid,Breeze,12,Team Liquid,25.8k,21.7k,Full buy: 20k+,Win
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,Oxygen Esports vs Team Liquid,Breeze,13,Oxygen Esports,3.3k,0.3k,Eco: 0-5k,Loss
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,Oxygen Esports vs Team Liquid,Breeze,13,Team Liquid,4.1k,0.2k,Eco: 0-5k,Win
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,Oxygen Esports vs Team Liquid,Breeze,14,Oxygen Esports,4.1k,6.6k,Eco: 0-5k,Win
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,Oxygen Esports vs Team Liquid,Breeze,14,Team Liquid,18.3k,1.4k,Semi-buy: 10-20k,Loss
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,Oxygen Esports vs Team Liquid,Breeze,15,Oxygen Esports,20.4k,6.4k,Full buy: 20k+,Loss
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,Oxygen Esports vs Team Liquid,Breeze,15,Team Liquid,5.2k,8.8k,Semi-eco: 5-10k,Win
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,Oxygen Esports vs Team Liquid,Breeze,16,Oxygen Esports,15.6k,1.5k,Semi-buy: 10-20k,Loss
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,Oxygen Esports vs Team Liquid,Breeze,16,Team Liquid,22.6k,12.4k,Full buy: 20k+,Win
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Icebox,1,FunPlus Phoenix,3.9k,0.4k,Eco: 0-5k,Loss
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Icebox,1,forZe,3.6k,0.3k,Eco: 0-5k,Win
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Icebox,2,FunPlus Phoenix,5.0k,7.3k,Semi-eco: 5-10k,Loss
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Icebox,2,forZe,16.3k,1.6k,Semi-buy: 10-20k,Win
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Icebox,3,FunPlus Phoenix,18.9k,0.6k,Semi-buy: 10-20k,Win
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Icebox,3,forZe,14.5k,13.3k,Semi-buy: 10-20k,Loss
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Icebox,4,FunPlus Phoenix,20.3k,3.8k,Full buy: 20k+,Win
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Icebox,4,forZe,23.2k,0.9k,Full buy: 20k+,Loss
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Icebox,5,FunPlus Phoenix,23.5k,6.4k,Full buy: 20k+,Win
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Icebox,5,forZe,6.8k,8.2k,Semi-eco: 5-10k,Loss
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Icebox,6,FunPlus Phoenix,25.1k,19.5k,Full buy: 20k+,Loss
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Icebox,6,forZe,23.9k,0.5k,Full buy: 20k+,Win
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Icebox,7,FunPlus Phoenix,24.8k,8.8k,Full buy: 20k+,Win
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Icebox,7,forZe,20.6k,2.8k,Full buy: 20k+,Loss
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Icebox,8,FunPlus Phoenix,24.8k,18.4k,Full buy: 20k+,Win
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Icebox,8,forZe,3.5k,10.5k,Eco: 0-5k,Loss
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Icebox,9,FunPlus Phoenix,25.7k,27.9k,Full buy: 20k+,Loss
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Icebox,9,forZe,23.8k,0.7k,Full buy: 20k+,Win
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Icebox,10,FunPlus Phoenix,25.4k,22.3k,Full buy: 20k+,Win
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Icebox,10,forZe,20.3k,5.1k,Full buy: 20k+,Loss
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Icebox,11,FunPlus Phoenix,23.4k,22.7k,Full buy: 20k+,Win
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Icebox,11,forZe,7.0k,9.7k,Semi-eco: 5-10k,Loss
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Icebox,12,FunPlus Phoenix,24.2k,37.3k,Full buy: 20k+,Win
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Icebox,12,forZe,23.4k,1.0k,Full buy: 20k+,Loss
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Icebox,13,FunPlus Phoenix,3.8k,0.3k,Eco: 0-5k,Win
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Icebox,13,forZe,3.8k,0.3k,Eco: 0-5k,Loss
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Icebox,14,FunPlus Phoenix,16.8k,1.5k,Semi-buy: 10-20k,Win
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Icebox,14,forZe,3.7k,8.9k,Eco: 0-5k,Loss
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Icebox,15,FunPlus Phoenix,13.6k,13.5k,Semi-buy: 10-20k,Win
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Icebox,15,forZe,21.7k,1.2k,Full buy: 20k+,Loss
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Icebox,16,FunPlus Phoenix,24.0k,14.8k,Full buy: 20k+,Win
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Icebox,16,forZe,19.2k,1.0k,Semi-buy: 10-20k,Loss
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Icebox,17,FunPlus Phoenix,23.7k,22.5k,Full buy: 20k+,Win
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Icebox,17,forZe,17.1k,1.8k,Semi-buy: 10-20k,Loss
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Bind,1,FunPlus Phoenix,3.8k,0.4k,Eco: 0-5k,Loss
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Bind,1,forZe,3.7k,0.4k,Eco: 0-5k,Win
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Bind,2,FunPlus Phoenix,4.4k,6.8k,Eco: 0-5k,Loss
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Bind,2,forZe,16.2k,1.3k,Semi-buy: 10-20k,Win
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Bind,3,FunPlus Phoenix,19.8k,0.2k,Semi-buy: 10-20k,Win
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Bind,3,forZe,10.3k,10.6k,Semi-buy: 10-20k,Loss
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Bind,4,FunPlus Phoenix,23.1k,6.0k,Full buy: 20k+,Loss
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Bind,4,forZe,20.0k,1.3k,Full buy: 20k+,Win
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Bind,5,FunPlus Phoenix,8.5k,8.5k,Semi-eco: 5-10k,Win
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Bind,5,forZe,20.6k,8.7k,Full buy: 20k+,Loss
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Bind,6,FunPlus Phoenix,23.8k,9.8k,Full buy: 20k+,Loss
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Bind,6,forZe,19.4k,1.3k,Semi-buy: 10-20k,Win
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Bind,7,FunPlus Phoenix,12.3k,9.0k,Semi-buy: 10-20k,Loss
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Bind,7,forZe,21.4k,5.9k,Full buy: 20k+,Win
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Bind,8,FunPlus Phoenix,21.9k,0.4k,Full buy: 20k+,Loss
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Bind,8,forZe,26.1k,14.3k,Full buy: 20k+,Win
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Bind,9,FunPlus Phoenix,9.0k,7.5k,Semi-eco: 5-10k,Loss
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Bind,9,forZe,26.4k,20.3k,Full buy: 20k+,Win
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Bind,10,FunPlus Phoenix,22.2k,1.7k,Full buy: 20k+,Win
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Bind,10,forZe,25.0k,16.6k,Full buy: 20k+,Loss
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Bind,11,FunPlus Phoenix,22.1k,2.2k,Full buy: 20k+,Win
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Bind,11,forZe,22.3k,6.0k,Full buy: 20k+,Loss
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Bind,12,FunPlus Phoenix,25.2k,5.2k,Full buy: 20k+,Loss
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Bind,12,forZe,18.0k,2.7k,Semi-buy: 10-20k,Win
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Bind,13,FunPlus Phoenix,4.2k,0.2k,Eco: 0-5k,Win
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Bind,13,forZe,3.7k,0.3k,Eco: 0-5k,Loss
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Bind,14,FunPlus Phoenix,16.6k,2.8k,Semi-buy: 10-20k,Win
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Bind,14,forZe,2.4k,8.3k,Eco: 0-5k,Loss
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Bind,15,FunPlus Phoenix,18.2k,12.7k,Semi-buy: 10-20k,Loss
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Bind,15,forZe,20.5k,0.7k,Full buy: 20k+,Win
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Bind,16,FunPlus Phoenix,22.0k,2.1k,Full buy: 20k+,Win
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Bind,16,forZe,21.9k,6.7k,Full buy: 20k+,Loss
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Bind,17,FunPlus Phoenix,23.0k,7.0k,Full buy: 20k+,Win
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Bind,17,forZe,7.3k,9.7k,Semi-eco: 5-10k,Loss
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Bind,18,FunPlus Phoenix,23.8k,8.9k,Full buy: 20k+,Loss
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Bind,18,forZe,21.4k,1.4k,Full buy: 20k+,Win
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Bind,19,FunPlus Phoenix,21.1k,1.1k,Full buy: 20k+,Loss
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Bind,19,forZe,19.8k,4.4k,Semi-buy: 10-20k,Win
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Bind,20,FunPlus Phoenix,10.3k,6.1k,Semi-buy: 10-20k,Win
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Bind,20,forZe,22.9k,8.5k,Full buy: 20k+,Loss
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Bind,21,FunPlus Phoenix,24.1k,7.5k,Full buy: 20k+,Loss
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Bind,21,forZe,17.9k,0.6k,Semi-buy: 10-20k,Win
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Bind,22,FunPlus Phoenix,19.9k,1.6k,Semi-buy: 10-20k,Win
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Bind,22,forZe,22.1k,10.0k,Full buy: 20k+,Loss
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Bind,23,FunPlus Phoenix,24.4k,9.3k,Full buy: 20k+,Win
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Bind,23,forZe,20.0k,0.6k,Full buy: 20k+,Loss
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Bind,24,FunPlus Phoenix,25.2k,12.9k,Full buy: 20k+,Win
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Bind,24,forZe,12.5k,0.3k,Semi-buy: 10-20k,Loss
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Bind,25,FunPlus Phoenix,23.4k,1.8k,Full buy: 20k+,Win
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Bind,25,forZe,23.2k,1.7k,Full buy: 20k+,Loss
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Bind,26,FunPlus Phoenix,23.6k,1.8k,Full buy: 20k+,Loss
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Bind,26,forZe,22.6k,1.8k,Full buy: 20k+,Win
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Bind,27,FunPlus Phoenix,23.4k,1.8k,Full buy: 20k+,Win
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Bind,27,forZe,23.2k,1.7k,Full buy: 20k+,Loss
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Bind,28,FunPlus Phoenix,23.6k,1.8k,Full buy: 20k+,Loss
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Bind,28,forZe,22.6k,1.8k,Full buy: 20k+,Win
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Bind,29,FunPlus Phoenix,23.4k,1.8k,Full buy: 20k+,Loss
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Bind,29,forZe,23.1k,1.8k,Full buy: 20k+,Win
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Bind,30,FunPlus Phoenix,23.6k,1.8k,Full buy: 20k+,Win
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Bind,30,forZe,22.8k,1.8k,Full buy: 20k+,Loss
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Bind,31,FunPlus Phoenix,23.6k,1.8k,Full buy: 20k+,Loss
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Bind,31,forZe,23.2k,1.7k,Full buy: 20k+,Win
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Bind,32,FunPlus Phoenix,23.6k,1.8k,Full buy: 20k+,Win
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Bind,32,forZe,22.5k,2.1k,Full buy: 20k+,Loss
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Bind,33,FunPlus Phoenix,23.4k,1.8k,Full buy: 20k+,Loss
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Bind,33,forZe,23.2k,1.7k,Full buy: 20k+,Win
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Bind,34,FunPlus Phoenix,23.4k,1.8k,Full buy: 20k+,Win
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Bind,34,forZe,22.6k,1.7k,Full buy: 20k+,Loss
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Bind,35,FunPlus Phoenix,23.6k,1.8k,Full buy: 20k+,Win
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Bind,35,forZe,23.1k,1.8k,Full buy: 20k+,Loss
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Bind,36,FunPlus Phoenix,23.7k,1.7k,Full buy: 20k+,Loss
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Bind,36,forZe,23.0k,1.8k,Full buy: 20k+,Win
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Bind,37,FunPlus Phoenix,23.4k,1.8k,Full buy: 20k+,Win
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Bind,37,forZe,23.2k,1.7k,Full buy: 20k+,Loss
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Bind,38,FunPlus Phoenix,23.9k,1.5k,Full buy: 20k+,Loss
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Bind,38,forZe,22.9k,1.7k,Full buy: 20k+,Win
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Bind,39,FunPlus Phoenix,23.6k,1.8k,Full buy: 20k+,Win
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Bind,39,forZe,23.0k,1.7k,Full buy: 20k+,Loss
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Bind,40,FunPlus Phoenix,23.6k,1.8k,Full buy: 20k+,Loss
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Bind,40,forZe,22.9k,1.8k,Full buy: 20k+,Win
Champions Tour Stage 3: EMEA Challengers Playoffs,Main Event,Lower Round 1,FunPlus Phoenix vs forZe,Bind,41,FunPlus Phoenix,23.7k,1.5k,Full buy: 20k+,Win
