Tournament,Stage,Match Type,Match Name,Map,Team A,Team A Score,Team A Attacker Score,Team A Defender Score,Team A Overtime Score,Team B,Team B Score,Team B Attacker Score,Team B Defender Score,Team B Overtime Score,Duration
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 64,ENRAGE vs noFEAR,Ascent,ENRAGE,13,4,9,,noFEAR,11,3,8,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 64,Vertical Seven Esports vs OLD DOGS,Icebox,Vertical Seven Esports,13,9,4,,OLD DOGS,7,4,3,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 64,Vertical Seven Esports vs OLD DOGS,Bind,Vertical Seven Esports,10,5,5,,OLD DOGS,13,6,7,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 64,Vertical Seven Esports vs OLD DOGS,Ascent,Vertical Seven Esports,11,4,7,,OLD DOGS,13,5,8,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 64,Cream Real Betis vs AREA,Icebox,Cream Real Betis,13,7,6,,AREA,7,2,5,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 64,Cream Real Betis vs AREA,Split,Cream Real Betis,13,4,9,,AREA,10,2,8,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 64,KPI Gaming vs UCAM Esports Club,Bind,KPI Gaming,13,9,4,,UCAM Esports Club,8,5,3,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 64,KPI Gaming vs UCAM Esports Club,Ascent,KPI Gaming,10,6,4,,UCAM Esports Club,13,7,6,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 64,KPI Gaming vs UCAM Esports Club,Icebox,KPI Gaming,9,3,6,,UCAM Esports Club,13,4,9,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 32,bref vs Megastitut,Haven,bref,13,6,7,,Megastitut,7,1,6,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 32,bref vs Megastitut,Ascent,bref,13,9,4,,Megastitut,10,7,3,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 32,19esports vs Bonsoir,Split,19esports,13,8,5,,Bonsoir,4,0,4,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 32,19esports vs Bonsoir,Haven,19esports,14,6,6,2,Bonsoir,12,6,6,0,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 32,IVY vs AXIBYTE ESPORTS,Ascent,IVY,13,7,6,,AXIBYTE ESPORTS,9,4,5,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 32,IVY vs AXIBYTE ESPORTS,Bind,IVY,13,10,3,,AXIBYTE ESPORTS,6,4,2,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 32,Cream Real Betis vs FTW Esports,Bind,Cream Real Betis,13,11,2,,FTW Esports,1,0,1,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 32,Cream Real Betis vs FTW Esports,Ascent,Cream Real Betis,10,5,5,,FTW Esports,13,6,7,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 32,Cream Real Betis vs FTW Esports,Haven,Cream Real Betis,13,9,4,,FTW Esports,8,5,3,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 32,Team Heretics vs NoPoaching,Haven,Team Heretics,12,5,7,0,NoPoaching,14,5,7,2,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 32,Team Heretics vs NoPoaching,Ascent,Team Heretics,13,6,7,,NoPoaching,11,5,6,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 32,Team Heretics vs NoPoaching,Breeze,Team Heretics,13,8,5,,NoPoaching,5,1,4,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 32,MANGO vs Reject$,Ascent,MANGO,6,3,3,,Reject$,13,4,9,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 32,MANGO vs Reject$,Haven,MANGO,8,4,4,,Reject$,13,5,8,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 32,Team Queso vs Yendez,Breeze,Team Queso,10,6,4,,Yendez,13,7,6,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 32,Team Queso vs Yendez,Icebox,Team Queso,16,8,4,4,Yendez,14,8,4,2,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 32,Team Queso vs Yendez,Split,Team Queso,15,5,7,3,Yendez,13,5,7,1,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 32,Noodle Arm Athletes vs Rugrats,Ascent,Noodle Arm Athletes,10,2,8,,Rugrats,13,3,10,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 32,Noodle Arm Athletes vs Rugrats,Bind,Noodle Arm Athletes,11,7,4,,Rugrats,13,8,5,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 32,OLD DOGS vs unjobbed,Bind,OLD DOGS,4,4,0,,unjobbed,13,5,8,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 32,OLD DOGS vs unjobbed,Ascent,OLD DOGS,4,4,0,,unjobbed,13,5,8,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 32,driveBy vs UCAM Esports Club,Haven,driveBy,7,3,4,,UCAM Esports Club,13,4,9,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 32,driveBy vs UCAM Esports Club,Bind,driveBy,8,4,4,,UCAM Esports Club,13,5,8,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 32,Team Sampi vs OG,Icebox,Team Sampi,11,5,6,,OG,13,6,7,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 32,Team Sampi vs OG,Bind,Team Sampi,2,2,0,,OG,13,3,10,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 32,Team Plague vs FARMERS,Haven,Team Plague,9,4,5,,FARMERS,13,5,8,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 32,Team Plague vs FARMERS,Bind,Team Plague,15,6,6,3,FARMERS,17,6,6,5,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 32,Vexed Gaming vs ENRAGE,Split,Vexed Gaming,13,10,3,,ENRAGE,10,8,2,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 32,Vexed Gaming vs ENRAGE,Breeze,Vexed Gaming,13,6,7,,ENRAGE,10,4,6,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 32,Giants Gaming vs Winfinity,Icebox,Giants Gaming,13,10,3,,Winfinity,5,3,2,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 32,Giants Gaming vs Winfinity,Split,Giants Gaming,13,10,3,,Winfinity,8,6,2,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 32,HEET vs WiLD MultiGaming,Breeze,HEET,13,9,4,,WiLD MultiGaming,5,2,3,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 32,HEET vs WiLD MultiGaming,Ascent,HEET,14,7,5,2,WiLD MultiGaming,16,7,5,4,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 32,HEET vs WiLD MultiGaming,Bind,HEET,5,5,0,,WiLD MultiGaming,13,6,7,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 32,Les Zinzins De Lespace vs MTP Esport,Split,Les Zinzins De Lespace,9,3,6,,MTP Esport,13,4,9,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 32,Les Zinzins De Lespace vs MTP Esport,Icebox,Les Zinzins De Lespace,10,7,3,,MTP Esport,13,8,5,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 16,19esports vs Reject$,Split,19esports,7,2,5,,Reject$,13,3,10,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 16,19esports vs Reject$,Haven,19esports,13,5,8,,Reject$,10,3,7,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 16,19esports vs Reject$,Ascent,19esports,13,8,5,,Reject$,11,7,4,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 16,Giants Gaming vs Rugrats,Bind,Giants Gaming,13,10,3,,Rugrats,5,3,2,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 16,Giants Gaming vs Rugrats,Split,Giants Gaming,13,5,8,,Rugrats,9,2,7,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 16,Vexed Gaming vs unjobbed,Bind,Vexed Gaming,13,5,8,,unjobbed,8,1,7,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 16,Vexed Gaming vs unjobbed,Icebox,Vexed Gaming,13,10,3,,unjobbed,2,0,2,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 16,OG vs MTP Esport,Icebox,OG,13,8,5,,MTP Esport,6,2,4,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 16,OG vs MTP Esport,Split,OG,12,7,5,0,MTP Esport,14,7,5,2,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 16,OG vs MTP Esport,Breeze,OG,7,7,0,,MTP Esport,13,8,5,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 16,bref vs Team Heretics,Haven,bref,11,6,5,,Team Heretics,13,7,6,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 16,bref vs Team Heretics,Icebox,bref,14,6,6,2,Team Heretics,12,6,6,0,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 16,bref vs Team Heretics,Bind,bref,10,6,4,,Team Heretics,13,7,6,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 16,Team Queso vs FARMERS,Icebox,Team Queso,13,10,3,,FARMERS,2,0,2,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 16,Team Queso vs FARMERS,Ascent,Team Queso,13,11,2,,FARMERS,1,0,1,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 16,IVY vs WiLD MultiGaming,Bind,IVY,8,6,2,,WiLD MultiGaming,13,7,6,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 16,IVY vs WiLD MultiGaming,Ascent,IVY,10,6,4,,WiLD MultiGaming,13,7,6,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 16,Cream Real Betis vs UCAM Esports Club,Bind,Cream Real Betis,13,9,4,,UCAM Esports Club,11,8,3,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 16,Cream Real Betis vs UCAM Esports Club,Ascent,Cream Real Betis,13,6,7,,UCAM Esports Club,10,4,6,,
Champions Tour Europe Stage 3: Challengers 2,Closed Qualifier,Upper Round of 16,Wave Esports vs Team Queso,Bind,Wave Esports,9,7,2,,Team Queso,13,8,5,,
Champions Tour Europe Stage 3: Challengers 2,Closed Qualifier,Upper Round of 16,Wave Esports vs Team Queso,Icebox,Wave Esports,16,6,6,4,Team Queso,14,6,6,2,
Champions Tour Europe Stage 3: Challengers 2,Closed Qualifier,Upper Round of 16,Wave Esports vs Team Queso,Breeze,Wave Esports,13,6,6,1,Team Queso,15,6,6,3,
Champions Tour Europe Stage 3: Challengers 2,Closed Qualifier,Upper Round of 16,Alliance vs Cream Real Betis,Icebox,Alliance,13,6,7,,Cream Real Betis,8,2,6,,
Champions Tour Europe Stage 3: Challengers 2,Closed Qualifier,Upper Round of 16,Alliance vs Cream Real Betis,Bind,Alliance,13,8,5,,Cream Real Betis,7,3,4,,
Champions Tour Europe Stage 3: Challengers 2,Closed Qualifier,Upper Round of 16,BK ROG Esports vs Vexed Gaming,Bind,BK ROG Esports,4,2,2,,Vexed Gaming,13,3,10,,
Champions Tour Europe Stage 3: Challengers 2,Closed Qualifier,Upper Round of 16,BK ROG Esports vs Vexed Gaming,Icebox,BK ROG Esports,6,3,3,,Vexed Gaming,13,4,9,,
Champions Tour Europe Stage 3: Challengers 2,Closed Qualifier,Upper Round of 16,Team Vitality vs WiLD MultiGaming,Split,Team Vitality,13,7,6,,WiLD MultiGaming,6,1,5,,
Champions Tour Europe Stage 3: Challengers 2,Closed Qualifier,Upper Round of 16,Team Vitality vs WiLD MultiGaming,Bind,Team Vitality,7,4,3,,WiLD MultiGaming,13,5,8,,
Champions Tour Europe Stage 3: Challengers 2,Closed Qualifier,Upper Round of 16,Team Vitality vs WiLD MultiGaming,Breeze,Team Vitality,13,8,5,,WiLD MultiGaming,10,6,4,,
Champions Tour Europe Stage 3: Challengers 2,Closed Qualifier,Upper Round of 16,BIG vs Giants Gaming,Ascent,BIG,7,4,3,,Giants Gaming,13,5,8,,
Champions Tour Europe Stage 3: Challengers 2,Closed Qualifier,Upper Round of 16,BIG vs Giants Gaming,Bind,BIG,3,1,2,,Giants Gaming,13,2,11,,
Champions Tour Europe Stage 3: Challengers 2,Closed Qualifier,Upper Round of 16,Finest vs MTP Esport,Haven,Finest,13,9,4,,MTP Esport,3,0,3,,
Champions Tour Europe Stage 3: Challengers 2,Closed Qualifier,Upper Round of 16,Finest vs MTP Esport,Ascent,Finest,13,12,1,,MTP Esport,2,2,0,,
Champions Tour Europe Stage 3: Challengers 2,Closed Qualifier,Upper Round of 16,TENSTAR vs 19esports,Icebox,TENSTAR,14,3,9,2,19esports,12,3,9,0,
Champions Tour Europe Stage 3: Challengers 2,Closed Qualifier,Upper Round of 16,TENSTAR vs 19esports,Breeze,TENSTAR,11,8,3,,19esports,13,9,4,,
Champions Tour Europe Stage 3: Challengers 2,Closed Qualifier,Upper Round of 16,TENSTAR vs 19esports,Split,TENSTAR,13,8,5,,19esports,5,1,4,,
Champions Tour Europe Stage 3: Challengers 2,Closed Qualifier,Upper Round of 16,Ninjas in Pyjamas vs Team Heretics,Ascent,Ninjas in Pyjamas,5,3,2,,Team Heretics,13,4,9,,37:36
Champions Tour Europe Stage 3: Challengers 2,Closed Qualifier,Upper Round of 16,Ninjas in Pyjamas vs Team Heretics,Breeze,Ninjas in Pyjamas,14,5,7,2,Team Heretics,12,5,7,0,54:44
Champions Tour Europe Stage 3: Challengers 2,Closed Qualifier,Upper Round of 16,Ninjas in Pyjamas vs Team Heretics,Haven,Ninjas in Pyjamas,11,5,6,,Team Heretics,13,6,7,,53:10
Champions Tour Europe Stage 3: Challengers 2,Closed Qualifier,Upper Quarterfinals,Finest vs Team Heretics,Breeze,Finest,16,7,5,4,Team Heretics,18,7,5,6,
Champions Tour Europe Stage 3: Challengers 2,Closed Qualifier,Upper Quarterfinals,Finest vs Team Heretics,Icebox,Finest,13,7,6,,Team Heretics,11,6,5,,
Champions Tour Europe Stage 3: Challengers 2,Closed Qualifier,Upper Quarterfinals,Finest vs Team Heretics,Haven,Finest,10,5,5,,Team Heretics,13,6,7,,
Champions Tour Europe Stage 3: Challengers 2,Closed Qualifier,Upper Quarterfinals,TENSTAR vs Team Queso,Split,TENSTAR,13,10,3,,Team Queso,2,0,2,,
Champions Tour Europe Stage 3: Challengers 2,Closed Qualifier,Upper Quarterfinals,TENSTAR vs Team Queso,Breeze,TENSTAR,9,7,2,,Team Queso,13,8,5,,
Champions Tour Europe Stage 3: Challengers 2,Closed Qualifier,Upper Quarterfinals,TENSTAR vs Team Queso,Icebox,TENSTAR,13,9,4,,Team Queso,3,0,3,,
Champions Tour Europe Stage 3: Challengers 2,Closed Qualifier,Upper Quarterfinals,Giants Gaming vs Team Vitality,Split,Giants Gaming,13,9,4,,Team Vitality,3,0,3,,
Champions Tour Europe Stage 3: Challengers 2,Closed Qualifier,Upper Quarterfinals,Giants Gaming vs Team Vitality,Ascent,Giants Gaming,17,8,4,5,Team Vitality,15,8,4,3,
Champions Tour Europe Stage 3: Challengers 2,Closed Qualifier,Upper Quarterfinals,Vexed Gaming vs Alliance,Icebox,Vexed Gaming,9,4,5,,Alliance,13,5,8,,
Champions Tour Europe Stage 3: Challengers 2,Closed Qualifier,Upper Quarterfinals,Vexed Gaming vs Alliance,Bind,Vexed Gaming,4,3,1,,Alliance,13,4,9,,
Champions Tour Europe Stage 3: Challengers 2,Closed Qualifier,Lower Round 1,MTP Esport vs Ninjas in Pyjamas,Split,MTP Esport,13,8,5,,Ninjas in Pyjamas,5,1,4,,
Champions Tour Europe Stage 3: Challengers 2,Closed Qualifier,Lower Round 1,MTP Esport vs Ninjas in Pyjamas,Breeze,MTP Esport,5,2,3,,Ninjas in Pyjamas,13,3,10,,
Champions Tour Europe Stage 3: Challengers 2,Closed Qualifier,Lower Round 1,MTP Esport vs Ninjas in Pyjamas,Ascent,MTP Esport,7,5,2,,Ninjas in Pyjamas,13,6,7,,
Champions Tour Europe Stage 3: Challengers 2,Closed Qualifier,Lower Round 1,19esports vs Wave Esports,Icebox,19esports,13,7,6,,Wave Esports,11,6,5,,
Champions Tour Europe Stage 3: Challengers 2,Closed Qualifier,Lower Round 1,19esports vs Wave Esports,Haven,19esports,10,3,7,,Wave Esports,13,4,9,,
Champions Tour Europe Stage 3: Challengers 2,Closed Qualifier,Lower Round 1,19esports vs Wave Esports,Breeze,19esports,7,7,0,,Wave Esports,13,8,5,,
Champions Tour Europe Stage 3: Challengers 2,Closed Qualifier,Lower Round 1,BIG vs WiLD MultiGaming,Ascent,BIG,12,7,5,0,WiLD MultiGaming,14,7,5,2,
Champions Tour Europe Stage 3: Challengers 2,Closed Qualifier,Lower Round 1,BIG vs WiLD MultiGaming,Bind,BIG,13,10,3,,WiLD MultiGaming,6,4,2,,
Champions Tour Europe Stage 3: Challengers 2,Closed Qualifier,Lower Round 1,BIG vs WiLD MultiGaming,Split,BIG,13,4,9,,WiLD MultiGaming,10,2,8,,
Champions Tour Europe Stage 3: Challengers 2,Closed Qualifier,Lower Round 1,BK ROG Esports vs Cream Real Betis,Haven,BK ROG Esports,13,3,10,,Cream Real Betis,11,2,9,,
Champions Tour Europe Stage 3: Challengers 2,Closed Qualifier,Lower Round 1,BK ROG Esports vs Cream Real Betis,Split,BK ROG Esports,7,6,1,,Cream Real Betis,13,7,6,,
Champions Tour Europe Stage 3: Challengers 2,Closed Qualifier,Lower Round 1,BK ROG Esports vs Cream Real Betis,Bind,BK ROG Esports,4,2,2,,Cream Real Betis,13,3,10,,
Champions Tour Europe Stage 3: Challengers 2,Closed Qualifier,Upper Semifinals,Giants Gaming vs Alliance,Icebox,Giants Gaming,16,7,5,4,Alliance,14,7,5,2,1:02:00
Champions Tour Europe Stage 3: Challengers 2,Closed Qualifier,Upper Semifinals,Giants Gaming vs Alliance,Bind,Giants Gaming,13,5,8,,Alliance,11,4,7,,55:31
Champions Tour Europe Stage 3: Challengers 2,Closed Qualifier,Lower Round 2,Vexed Gaming vs Ninjas in Pyjamas,Icebox,Vexed Gaming,9,4,5,,Ninjas in Pyjamas,13,5,8,,
Champions Tour Europe Stage 3: Challengers 2,Closed Qualifier,Lower Round 2,Vexed Gaming vs Ninjas in Pyjamas,Breeze,Vexed Gaming,5,1,4,,Ninjas in Pyjamas,13,2,11,,
Champions Tour Europe Stage 3: Challengers 2,Closed Qualifier,Lower Round 2,Team Queso vs BIG,Bind,Team Queso,9,7,2,,BIG,13,8,5,,
Champions Tour Europe Stage 3: Challengers 2,Closed Qualifier,Lower Round 2,Team Queso vs BIG,Ascent,Team Queso,11,7,4,,BIG,13,8,5,,
Champions Tour Europe Stage 3: Challengers 2,Closed Qualifier,Lower Round 2,Team Vitality vs Wave Esports,Icebox,Team Vitality,13,11,2,,Wave Esports,1,0,1,,
Champions Tour Europe Stage 3: Challengers 2,Closed Qualifier,Lower Round 2,Team Vitality vs Wave Esports,Split,Team Vitality,13,7,6,,Wave Esports,5,0,5,,
Champions Tour Europe Stage 3: Challengers 2,Closed Qualifier,Lower Round 2,Finest vs Cream Real Betis,Ascent,Finest,17,5,7,5,Cream Real Betis,15,5,7,3,
Champions Tour Europe Stage 3: Challengers 2,Closed Qualifier,Lower Round 2,Finest vs Cream Real Betis,Bind,Finest,13,9,4,,Cream Real Betis,3,0,3,,
Champions Tour Europe Stage 3: Challengers 2,Closed Qualifier,Upper Semifinals,Team Heretics vs TENSTAR,Icebox,Team Heretics,10,8,2,,TENSTAR,13,9,4,,
Champions Tour Europe Stage 3: Challengers 2,Closed Qualifier,Upper Semifinals,Team Heretics vs TENSTAR,Breeze,Team Heretics,3,1,2,,TENSTAR,13,2,11,,
Champions Tour Europe Stage 3: Challengers 2,Closed Qualifier,Lower Round 3,Ninjas in Pyjamas vs Team Vitality,Breeze,Ninjas in Pyjamas,17,8,4,5,Team Vitality,15,8,4,3,1:11:47
Champions Tour Europe Stage 3: Challengers 2,Closed Qualifier,Lower Round 3,Ninjas in Pyjamas vs Team Vitality,Split,Ninjas in Pyjamas,11,5,6,,Team Vitality,13,6,7,,51:44
Champions Tour Europe Stage 3: Challengers 2,Closed Qualifier,Lower Round 3,Ninjas in Pyjamas vs Team Vitality,Ascent,Ninjas in Pyjamas,10,7,3,,Team Vitality,13,8,5,,
Champions Tour Europe Stage 3: Challengers 2,Closed Qualifier,Lower Round 3,BIG vs Finest,Bind,BIG,13,6,7,,Finest,9,3,6,,
Champions Tour Europe Stage 3: Challengers 2,Closed Qualifier,Lower Round 3,BIG vs Finest,Icebox,BIG,9,7,2,,Finest,13,8,5,,
Champions Tour Europe Stage 3: Challengers 2,Closed Qualifier,Lower Round 3,BIG vs Finest,Ascent,BIG,13,11,2,,Finest,2,1,1,,
Champions Tour Europe Stage 3: Challengers 2,Closed Qualifier,Lower Round 4,Alliance vs BIG,Icebox,Alliance,13,10,3,,BIG,9,7,2,,
Champions Tour Europe Stage 3: Challengers 2,Closed Qualifier,Lower Round 4,Alliance vs BIG,Ascent,Alliance,13,9,4,,BIG,9,6,3,,
Champions Tour Europe Stage 3: Challengers 2,Closed Qualifier,Lower Round 4,Team Heretics vs Team Vitality,Breeze,Team Heretics,2,2,0,,Team Vitality,13,3,10,,32:54
Champions Tour Europe Stage 3: Challengers 2,Closed Qualifier,Lower Round 4,Team Heretics vs Team Vitality,Icebox,Team Heretics,9,4,5,,Team Vitality,13,5,8,,51:34
Champions Tour Europe Stage 3: Challengers 2,Main Event,Upper Quarterfinals,Team BDS vs TENSTAR,Breeze,Team BDS,3,1,2,,TENSTAR,13,2,11,,
Champions Tour Europe Stage 3: Challengers 2,Main Event,Upper Quarterfinals,Team BDS vs TENSTAR,Haven,Team BDS,13,9,4,,TENSTAR,9,6,3,,
Champions Tour Europe Stage 3: Challengers 2,Main Event,Upper Quarterfinals,Team BDS vs TENSTAR,Icebox,Team BDS,10,8,2,,TENSTAR,13,9,4,,
Champions Tour Europe Stage 3: Challengers 2,Main Event,Upper Quarterfinals,Team Liquid vs Team Vitality,Bind,Team Liquid,11,6,5,,Team Vitality,13,7,6,,57:41
Champions Tour Europe Stage 3: Challengers 2,Main Event,Upper Quarterfinals,Team Liquid vs Team Vitality,Split,Team Liquid,13,10,3,,Team Vitality,3,1,2,,31:05
Champions Tour Europe Stage 3: Challengers 2,Main Event,Upper Quarterfinals,Team Liquid vs Team Vitality,Breeze,Team Liquid,13,8,5,,Team Vitality,9,5,4,,
Champions Tour Europe Stage 3: Challengers 2,Main Event,Upper Quarterfinals,Rix.GG Thunder vs Giants Gaming,Split,Rix.GG Thunder,7,6,1,,Giants Gaming,13,7,6,,
Champions Tour Europe Stage 3: Challengers 2,Main Event,Upper Quarterfinals,Rix.GG Thunder vs Giants Gaming,Bind,Rix.GG Thunder,9,5,4,,Giants Gaming,13,6,7,,
Champions Tour Europe Stage 3: Challengers 2,Main Event,Upper Quarterfinals,FNATIC vs Alliance,Haven,FNATIC,14,5,7,2,Alliance,12,5,7,0,56:06
Champions Tour Europe Stage 3: Challengers 2,Main Event,Upper Quarterfinals,FNATIC vs Alliance,Icebox,FNATIC,13,6,7,,Alliance,7,1,6,,41:14
Champions Tour Europe Stage 3: Challengers 2,Main Event,Lower Round 1,Team BDS vs Team Vitality,Bind,Team BDS,13,8,5,,Team Vitality,9,5,4,,46:28
Champions Tour Europe Stage 3: Challengers 2,Main Event,Lower Round 1,Team BDS vs Team Vitality,Icebox,Team BDS,13,8,5,,Team Vitality,6,2,4,,32:42
Champions Tour Europe Stage 3: Challengers 2,Main Event,Lower Round 1,Rix.GG Thunder vs Alliance,Haven,Rix.GG Thunder,13,6,7,,Alliance,11,5,6,,
Champions Tour Europe Stage 3: Challengers 2,Main Event,Lower Round 1,Rix.GG Thunder vs Alliance,Breeze,Rix.GG Thunder,13,7,6,,Alliance,11,6,5,,
Champions Tour Europe Stage 3: Challengers 2,Main Event,Upper Semifinals,TENSTAR vs Team Liquid,Haven,TENSTAR,10,7,3,,Team Liquid,13,8,5,,49:52
Champions Tour Europe Stage 3: Challengers 2,Main Event,Upper Semifinals,TENSTAR vs Team Liquid,Breeze,TENSTAR,12,8,4,0,Team Liquid,14,8,4,2,
Champions Tour Europe Stage 3: Challengers 2,Main Event,Upper Semifinals,Giants Gaming vs FNATIC,Icebox,Giants Gaming,4,3,1,,FNATIC,13,4,9,,35:34
Champions Tour Europe Stage 3: Challengers 2,Main Event,Upper Semifinals,Giants Gaming vs FNATIC,Bind,Giants Gaming,13,8,5,,FNATIC,7,3,4,,41:28
